place,detector,method,status,cosine,flux_ratio,dose_ratio_ISO,dose_ratio_ROT,dose_ratio_AP,dose_ref_ISO,dose_unfolded_ISO
t4-5-s.txt_4,GSF,statreg,OK,0.6302918513524173,1.8379008749844874,1.2581400123747988,1.243928808498867,1.201007316094299,229.93139108517127,289.28588322525206
t4-5-s.txt_4,GSF,tsvd,OK,0.9178785824493881,1.5572925162617732,1.196102346151863,1.181169944783668,1.1463668579856403,229.93139108517127,275.0214763309349
t4-5-s.txt_4,GSF,bayes,OK,0.8871628793934079,1.1453730837621794,1.2054589128955553,1.1700609757706457,1.0990310163993806,229.93139108517127,277.1728447380933
t4-5-s.txt_4,PTB,landweber,OK,0.762693618020365,1.0894561080503065,1.117521149964517,1.1039983510320497,1.0621161887169612,229.93139108517127,256.9531925784417
t4-5-s.txt_4,PTB,mlem,OK,0.3225398327892329,8.20100439566516,6.655003730036023,6.743542650248848,7.160458852553575,229.93139108517127,1530.1942653241865
t4-5-s.txt_4,PTB,kaczmarz,OK,0.8127791362318983,1.046450068278299,0.9928154194305426,0.9909780073039808,0.9868004142296954,229.93139108517127,228.27943048047246
t4-5-s.txt_4,PTB,cvxpy,OK,0.9999999709683067,1.000458349573923,1.0008831801014886,1.0007230820791682,1.0004456322260586,229.93139108517127,230.13446191448529
t4-5-s.txt_4,PTB,qpsolvers,OK,0.8805542249421007,1.0278692024146059,1.0329562551232918,1.0291504393684154,1.0160425766448076,229.93139108517127,237.50906867062758
t4-5-s.txt_4,PTB,statreg,OK,0.33015011574792413,6.358081128085185,1.6483456802417773,1.557685068402048,1.4038429272773179,229.93139108517127,379.00641524722477
t4-5-s.txt_4,PTB,tsvd,OK,0.8294131779343603,1.380049554929633,1.1392500901285825,1.135320156751642,1.122031305922594,229.93139108517127,261.94935801717173
t4-5-s.txt_4,PTB,bayes,OK,0.7207762634202298,2.1242074201845207,3.1454237249292953,2.7577511771976067,2.07760511595524,229.93139108517127,723.231652625294
t4-5-s.txt_4,LANL,landweber,OK,0.8298201155262829,1.032838010561672,1.059084954816337,1.0523820181348773,1.0276874035582237,229.93139108517127,243.51687693829615
t4-5-s.txt_4,LANL,mlem,OK,0.22220187484551376,8.732773704864618,9.970974311625481,9.837041111588167,9.301118331593665,229.93139108517127,2292.639993946555
t4-5-s.txt_4,LANL,kaczmarz,OK,0.8147468006086743,1.0132576042244468,1.0127013211486635,1.0077839996011382,0.9905533050703351,229.93139108517127,232.85182352550297
t4-5-s.txt_4,LANL,cvxpy,OK,0.9999999999149597,1.0000004830066251,1.0000000737416692,1.000000062510313,1.0000000600563133,229.93139108517127,229.93140804069586
t4-5-s.txt_4,LANL,qpsolvers,OK,0.9114834123944198,1.066035045279788,1.0310615862825014,1.0272486836099328,1.0139991759816063,229.93139108517127,237.0734248284189
t4-5-s.txt_4,LANL,statreg,OK,0.5884070686539921,2.060817913637879,1.2025671294181381,1.19319589990713,1.1681827479112237,229.93139108517127,276.5079329404137
t4-5-s.txt_4,LANL,tsvd,OK,0.7676341020633862,1.3928592561039421,1.1868022043985202,1.1667312170572075,1.1259147703906185,229.93139108517127,272.8830818002995
t4-5-s.txt_4,LANL,bayes,OK,0.3464294464279872,2.2451883202778817,1.0410483412987874,1.0355092758520708,1.0152323850668068,229.93139108517127,239.36969330174037
t4-6-s.txt_1,GSF,landweber,OK,0.9812901556744468,1.0021040444343259,1.0173058782107762,1.015265990160318,1.0056930660550438,109.76985617332608,111.66951993547609
t4-6-s.txt_1,GSF,mlem,OK,0.5353361860872213,0.4388220353776119,0.6037620602724145,0.6085592451290787,0.6300731398421853,109.76985617332608,66.27487451901398
t4-6-s.txt_1,GSF,kaczmarz,OK,0.9834965683951121,0.9842091100791934,0.9972510975437073,0.9981794273322805,0.9991281884172679,109.76985617332608,109.46810954606433
t4-6-s.txt_1,GSF,cvxpy,OK,0.9947952819593292,1.0064498127488541,1.0296657570554546,1.0239499510796943,1.0138015553257536,109.76985617332608,113.02626205857615
t4-6-s.txt_1,GSF,qpsolvers,OK,0.9829613402678334,1.0058826246653745,1.0156645845945222,1.0131713214189357,1.0018057315704865,109.76985617332608,111.48935537128168
t4-6-s.txt_1,GSF,statreg,OK,0.9381207758008153,1.159746119452437,1.3957583304408725,1.3157558180168603,1.1797453269744282,109.76985617332608,153.2121911852163
t4-6-s.txt_1,GSF,tsvd,OK,0.9862506590532983,1.015555430972765,1.0525084158685325,1.049694414917739,1.0369834514042124,109.76985617332608,115.53369743110409
t4-6-s.txt_1,GSF,bayes,OK,0.7698590663854752,1.3537520517958639,1.648802880059618,1.527080847634601,1.3059655441713054,109.76985617332608,180.98885500231006
t4-6-s.txt_1,PTB,landweber,OK,0.9758025438558107,1.0115832219865313,1.030050177745381,1.0263841977684405,1.012098997024165,109.76985617332608,113.06845986241943
t4-6-s.txt_1,PTB,mlem,OK,0.5908279561942976,7.833393899015443,8.23635554683896,8.361993915588029,8.932767481740044,109.76985617332608,904.103563768889
t4-6-s.txt_1,PTB,kaczmarz,OK,0.9757250484499697,1.0077598322603252,0.996994271735321,0.9981204633464379,0.999873855257499,109.76985617332608,109.43991781401616
t4-6-s.txt_1,PTB,cvxpy,OK,0.9984931753907287,0.9990875320640487,0.9983414979617579,0.998570808663698,0.9990896890275393,109.76985617332608,109.58780264312507
t4-6-s.txt_1,PTB,qpsolvers,OK,0.9901171751893456,0.9909570307068034,0.9937312574529513,0.994624478209601,0.9952043904055916,109.76985617332608,109.08173720554893
t4-6-s.txt_1,PTB,statreg,OK,0.9511315448123002,1.0985066055772241,1.0340239977917398,1.0334191694290609,1.0300085609063794,109.76985617332608,113.50466551736693
t4-6-s.txt_1,PTB,tsvd,OK,0.9667096416008614,1.0165790009500577,1.0258785544886444,1.0223074355780206,1.0089151274377117,109.76985617332608,112.61054137751816
t4-6-s.txt_1,PTB,bayes,OK,0.5453631412931651,2.050221466979977,5.101303610133686,4.340160363498548,3.004122321333385,109.76985617332608,559.9693635808438
t4-6-s.txt_1,LANL,landweber,OK,0.9766135732651482,0.9765701079139653,1.0016074376098019,1.0002117529657475,0.9920337295865223,109.76985617332608,109.94630436856161
t4-6-s.txt_1,LANL,mlem,OK,0.3901179711561993,6.9290328420962854,8.959779681333364,8.997319669884925,9.125631937221321,109.76985617332608,983.5137269646527
t4-6-s.txt_1,LANL,kaczmarz,OK,0.9731997622612986,0.9809676546675973,0.9819557301312258,0.9820068812272523,0.980619977031884,109.76985617332608,107.78913926507805
t4-6-s.txt_1,LANL,cvxpy,OK,0.9889191119003949,0.9694237698974223,1.0024166430115822,1.0013731328784787,0.9994930537945458,109.76985617332608,110.03513072912973
t4-6-s.txt_1,LANL,qpsolvers,OK,0.9919598389481642,1.0051258139058428,0.9976838563743385,0.9962432225862214,0.9938920078836717,109.76985617332608,109.51561342066046
t4-6-s.txt_1,LANL,statreg,OK,0.8941444033803457,1.2626572643162186,1.1001799016638178,1.0853502361585703,1.0551613240873718,109.76985617332608,120.7665895704213
t4-6-s.txt_1,LANL,tsvd,OK,0.9778575590560333,1.0053990494575666,1.121709991810153,1.0976103667987822,1.052089871027342,109.76985617332608,123.12994446918326
t4-6-s.txt_1,LANL,bayes,OK,0.45085229796533327,1.5012544105660268,1.0138281092367616,1.0095723908076282,0.995648897209859,109.76985617332608,111.28776573539444
t4-6-s.txt_2,GSF,landweber,OK,0.9808868599921233,0.9973770204533723,1.0055669835689052,1.0048923592357766,1.00058054985955,50.021508829784686,50.29997774753195
t4-6-s.txt_2,GSF,mlem,OK,0.47281979397038515,0.3837122690491543,0.7609237240669592,0.7643297919008568,0.7881719846669314,50.021508829784686,38.062552782208044
t4-6-s.txt_2,GSF,kaczmarz,OK,0.9812464130127878,0.9950485295183364,0.99410734007361,0.9950497059861969,0.9964012942888799,50.021508829784686,49.72674908924585
t4-6-s.txt_2,GSF,cvxpy,OK,0.9855870332781932,0.9993948929525318,1.0198097057997755,1.0157603614752528,1.0087329614480767,50.021508829784686,51.01242020336359
t4-6-s.txt_2,GSF,qpsolvers,OK,0.9812826914480146,0.9960715129376833,1.0080812172266873,1.0069614797449715,1.0010094474097464,50.021508829784686,50.42574350864483
t4-6-s.txt_2,GSF,statreg,OK,0.9389564397171671,1.0916243265526995,1.3136813337950297,1.2487239599667352,1.1391218103438678,50.021508829784686,65.7123224379514
t4-6-s.txt_2,GSF,tsvd,OK,0.9791070194968741,0.9987877344869959,1.0256758468567633,1.0236303312780861,1.0151525693437675,50.021508829784686,51.30585343004247
t4-6-s.txt_2,GSF,bayes,OK,0.577654184109866,1.3459673401744203,2.056054373962879,1.8479216984350544,1.4780084435229661,50.021508829784686,102.84694202170157
t4-6-s.txt_2,PTB,landweber,OK,0.9686477766787495,0.9854742159172961,1.011713290984232,1.01117888787075,1.007576720394947,50.021508829784686,50.60742531817828
t4-6-s.txt_2,PTB,mlem,OK,0.3435598512440128,7.445625295571761,10.176896525223878,10.298683801603943,10.934016081581495,50.021508829784686,509.0637193962913
t4-6-s.txt_2,PTB,kaczmarz,OK,0.9662247889973782,0.9803924363693234,0.9938666766997327,0.9949156259837071,0.9968090310961235,50.021508829784686,49.71471074416444
t4-6-s.txt_2,PTB,cvxpy,OK,0.996225406474239,0.9990485841702277,0.9992559149079425,0.9993656683047469,0.9997674528401046,50.021508829784686,49.98428857078222
t4-6-s.txt_2,PTB,qpsolvers,OK,0.9787482179555445,0.9895213082180988,0.9954124267744725,0.9962213899306291,0.9969059358669768,50.021508829784686,49.79203149517668
t4-6-s.txt_2,PTB,statreg,OK,0.970903006528937,1.008026133315524,1.0324266486688625,1.031297696851596,1.0262218590328056,50.021508829784686,51.64353872249451
t4-6-s.txt_2,PTB,tsvd,OK,0.96790354977555,0.9845348873954455,1.0094702754287677,1.010027981370457,1.0102874957732595,50.021508829784686,50.49522629576528
t4-6-s.txt_2,PTB,bayes,OK,0.4063284521804097,1.986561062640097,9.578801595702453,7.934207233083274,5.0823684549296075,50.021508829784686,479.1461085981859
t4-6-s.txt_2,LANL,landweber,OK,0.9467709210642673,0.9281544444150189,0.9987789173799594,0.9980045335465105,0.9926196820644647,50.021508829784686,49.96042843472443
t4-6-s.txt_2,LANL,mlem,OK,0.2810894932787387,5.58831762337096,10.6585492887787,10.874007908626933,11.775232744730102,50.021508829784686,533.156717361339
t4-6-s.txt_2,LANL,kaczmarz,OK,0.9469517640960599,0.9234082421818213,0.9840458944451911,0.9839745121661179,0.9826901777237016,50.021508829784686,49.223460397903494
t4-6-s.txt_2,LANL,cvxpy,OK,0.9572923569759686,0.946938609724332,0.9998900871203523,0.9989948003480797,0.9977355339549512,50.021508829784686,50.01601082170488
t4-6-s.txt_2,LANL,qpsolvers,OK,0.9735474632825355,0.9666701242092431,0.9984229360549817,0.9970653952216357,0.9952283222642854,50.021508829784686,49.942621711733814
t4-6-s.txt_2,LANL,statreg,OK,0.9178494479764872,1.092549180199654,1.1479156999368016,1.1206803133519512,1.068528418698642,50.021508829784686,57.42047532023719
t4-6-s.txt_2,LANL,tsvd,OK,0.9467830170661473,0.9388788565883337,1.0876938699290537,1.0694754895811496,1.0365484556365259,50.021508829784686,54.40808851875884
t4-6-s.txt_2,LANL,bayes,OK,0.48696908433988423,1.3547983127468903,1.0189251053231625,1.012924144817243,0.9960081270005596,50.021508829784686,50.96817115281186
t4-6-s.txt_3,GSF,landweber,OK,0.9835190172118478,1.0121989940132323,1.02034285681203,1.0182822995203904,1.0090301950624032,171.26866866001973,174.75276266295754
t4-6-s.txt_3,GSF,mlem,OK,0.7195464883446048,0.49520203813848906,0.5615482487779275,0.5648212786321205,0.5769503731903249,171.26866866001973,96.1756209565612
t4-6-s.txt_3,GSF,kaczmarz,OK,0.991419330735779,0.9991086453055552,0.995651094244198,0.9964069576387314,0.9969973058121616,171.26866866001973,170.52383736109562
t4-6-s.txt_3,GSF,cvxpy,OK,0.9957642158416412,1.0123606692061389,1.0305837841986167,1.024799409966836,1.0144282087698917,171.26866866001973,176.50671266230216
t4-6-s.txt_3,GSF,qpsolvers,OK,0.981977289975929,1.0153964866143135,1.0199707794873958,1.0172495575625928,1.0053341735437644,171.26866866001973,174.68903747492882
t4-6-s.txt_3,GSF,statreg,OK,0.7188203018693269,1.9515202150781565,3.1475587550619943,2.6946610642459636,1.9366868619888458,171.26866866001973,539.0781975086569
t4-6-s.txt_3,GSF,tsvd,OK,0.9858255977357463,1.056459735347761,1.0583552997796528,1.0553798068570672,1.0417169733944045,171.26866866001973,181.26310316253722
t4-6-s.txt_3,GSF,bayes,OK,0.943846364644159,1.2194119472243488,1.4574493425631512,1.374484608597249,1.2248434993162394,171.26866866001973,249.61540854021192
t4-6-s.txt_3,PTB,landweber,OK,0.9809398695214402,1.0193403497042857,1.036259968378486,1.0323894107510165,1.0179561905807968,171.26866866001973,177.47886516985744
t4-6-s.txt_3,PTB,mlem,OK,0.6952890291042008,8.23103460823392,7.8305373415670605,7.938746274078063,8.40910639590464,171.26866866001973,1341.1257053827605
t4-6-s.txt_3,PTB,kaczmarz,OK,0.9895754729491804,0.9973787584415247,0.9910260271558845,0.9918845775759052,0.9932038069087187,171.26866866001973,169.7317082784169
t4-6-s.txt_3,PTB,cvxpy,OK,0.9990756183892056,0.9990209174736795,0.9985325289469905,0.9987429729531554,0.9991930543293329,171.26866866001973,171.01733684647368
t4-6-s.txt_3,PTB,qpsolvers,OK,0.990914313345333,0.9944950648889356,0.9920047501703143,0.9931138724578669,0.9949957246227988,171.26866866001973,169.89933286608522
t4-6-s.txt_3,PTB,statreg,OK,0.9750636934797329,1.260883561979024,1.0077175369195528,1.0079347240025271,1.0082695477855816,171.26866866001973,172.59044093356607
t4-6-s.txt_3,PTB,tsvd,OK,0.9931333101987386,1.0547016490595815,1.014928988757654,1.0150367513598022,1.0126550683526343,171.26866866001973,173.82553668898353
t4-6-s.txt_3,PTB,bayes,OK,0.6881998274557579,2.1085141647098817,3.7607457124120183,3.255212512955691,2.365390258897716,171.26866866001973,644.0979113336838
t4-6-s.txt_3,LANL,landweber,OK,0.9780067410115142,0.9952202111626592,1.0030815766445476,1.0015720401189188,0.9935057408764681,171.26866866001973,171.79644618930521
t4-6-s.txt_3,LANL,mlem,OK,0.42675352690542306,8.30911189894247,9.384397194552992,9.317294231456097,9.003298112539595,171.26866866001973,1607.2532136879151
t4-6-s.txt_3,LANL,kaczmarz,OK,0.9796002199765217,0.9745599339151007,0.9823863079995419,0.9820878212021337,0.9794373402754775,171.26866866001973,168.25199508091362
t4-6-s.txt_3,LANL,cvxpy,OK,0.9996271151433117,1.0038194541028864,1.0010579788042153,1.0009726264019858,1.000721206221822,171.26866866001973,171.44986728128822
t4-6-s.txt_3,LANL,qpsolvers,OK,0.9936453977769144,1.0074858667031712,0.9982318024684113,0.9962208348857383,0.9933194596440156,171.26866866001973,170.9658318228566
t4-6-s.txt_3,LANL,statreg,OK,0.9505007244215705,1.2536610662191752,1.203866738742738,1.1742687035296442,1.114448935375155,171.26866866001973,206.1846535885485
t4-6-s.txt_3,LANL,tsvd,OK,0.9878376093215574,1.1135619034597894,1.1275701087955508,1.1039613438807956,1.059967381359867,171.26866866001973,193.11743135424757
t4-6-s.txt_3,LANL,bayes,OK,0.4418411928287004,1.7379129903350043,1.0170362313041426,1.01388655748244,1.0031722884721788,171.26866866001973,174.1864413144644
t4-7-s.txt_1,GSF,landweber,OK,0.9812050351673329,0.9953320057153962,1.0410203289924316,1.036872751817771,1.0255242622442637,30.203192823110335,31.44213772933617
t4-7-s.txt_1,GSF,mlem,OK,0.2327026746337232,0.37313627828957185,0.8774354618420093,0.884372807112811,0.9354556976246047,30.203192823110335,26.501352443849076
t4-7-s.txt_1,GSF,kaczmarz,OK,0.9810258488048065,0.990804727815446,1.0139163396256394,1.0143885543009001,1.0161032630928613,30.203192823110335,30.623510712215417
t4-7-s.txt_1,GSF,cvxpy,OK,0.9908499480372152,0.9984715926082275,1.0423558907001167,1.0337601225347446,1.0201808798750132,30.203192823110335,31.482475957120545
t4-7-s.txt_1,GSF,qpsolvers,OK,0.9826100931029295,0.9925579634134747,1.029258251786228,1.026958698711588,1.0199954120805792,30.203192823110335,31.08688544347689
t4-7-s.txt_1,GSF,statreg,OK,0.9740337252108858,1.0405728979819528,1.1924823574289165,1.1549065412566097,1.0932298240795764,30.203192823110335,36.016774579582744
t4-7-s.txt_1,GSF,tsvd,OK,0.974653928899384,0.9996927669452444,1.1195499588448408,1.1038178557367806,1.0686491519229808,30.203192823110335,33.81398328209597
t4-7-s.txt_1,GSF,bayes,OK,0.7557532925656597,1.2423111549628427,3.0408684598744036,2.6430293803774068,1.9587371265367572,30.203192823110335,91.84393644330116
t4-7-s.txt_1,PTB,landweber,OK,0.9697611450669731,0.9887623678064918,1.0348987686528517,1.03199843110975,1.0244079562814985,30.203192823110335,31.25724706202153
t4-7-s.txt_1,PTB,mlem,OK,0.25586049426554347,7.503899817313909,11.8037497517622,11.941816683223403,12.753032658837897,30.203192823110335,356.5109297882145
t4-7-s.txt_1,PTB,kaczmarz,OK,0.9621357575420714,0.9828152168878846,1.016414663931555,1.0171043070648864,1.0201366956733946,30.203192823110335,30.698968082961642
t4-7-s.txt_1,PTB,cvxpy,OK,0.9964327007370379,0.9993022948617943,0.9989817242080253,0.9992563711638737,1.000241456944701,30.203192823110335,30.17243764301822
t4-7-s.txt_1,PTB,qpsolvers,OK,0.9819661057178486,0.990812035447227,1.0091850769468462,1.0089916860996697,1.0074081161001038,30.203192823110335,30.48061147323104
t4-7-s.txt_1,PTB,statreg,OK,0.9852867300677824,1.0077987741252015,1.0178401044120011,1.0172967478791966,1.0158666059809398,30.203192823110335,30.742020936650423
t4-7-s.txt_1,PTB,tsvd,OK,0.9682281967955494,0.9897987272979236,1.051657139094756,1.046811098013397,1.0335665972738064,30.203192823110335,31.76340335587948
t4-7-s.txt_1,PTB,bayes,OK,0.3802325596551671,2.0025761528804495,15.396845998747667,12.622285186903408,7.893951015216369,30.203192823110335,465.0339085679106
t4-7-s.txt_1,LANL,landweber,OK,0.9610209233312514,0.9525493971507247,1.0215932260774345,1.0197142299927302,1.014532325238711,30.203192823110335,30.855377194000102
t4-7-s.txt_1,LANL,mlem,OK,0.1836036618525169,5.238906004452786,14.383023605129745,14.684554626654538,16.116115560719596,30.203192823110335,434.41323532508125
t4-7-s.txt_1,LANL,kaczmarz,OK,0.9599331133977533,0.953549883274003,1.0141743267918482,1.0130554538550882,1.0101022003456166,30.203192823110335,30.631302748342303
t4-7-s.txt_1,LANL,cvxpy,OK,0.9716312055637084,0.9720625589389436,1.006364853753867,1.005472392067392,1.0034586587005419,30.203192823110335,30.395431728329278
t4-7-s.txt_1,LANL,qpsolvers,OK,0.9797094438524355,0.9764230303558751,1.0126505761838074,1.011455365944243,1.0091884201538812,30.203192823110335,30.585280614913316
t4-7-s.txt_1,LANL,statreg,OK,0.9689458660417675,1.0212992248958828,1.0416799574814857,1.0385653638990522,1.0296973559503069,30.203192823110335,31.46206061578269
t4-7-s.txt_1,LANL,tsvd,OK,0.9572336144882001,0.9637808949868499,1.1240773147025531,1.1109792861726158,1.0777532338904847,30.203192823110335,33.95072388404529
t4-7-s.txt_1,LANL,bayes,OK,0.46716740853696315,1.4510570609741378,1.0753337795813434,1.0625139755678152,1.0386027261526307,30.203192823110335,32.47851349389934
t4-7-s.txt_2,GSF,landweber,OK,0.9918223382290831,0.9881130294348555,0.998907054094733,0.9988521438542484,0.9977746517375147,13.43816336460582,13.423476178982165
t4-7-s.txt_2,GSF,mlem,OK,0.30594251991146365,0.34772032406227815,1.0825664957737444,1.0792793639716647,1.114412245912443,13.43816336460582,14.547705423256435
t4-7-s.txt_2,GSF,kaczmarz,OK,0.9918882001339123,0.9877046519286156,0.995121010558158,0.9958637351159308,0.9970888756915478,13.43816336460582,13.37259870743216
t4-7-s.txt_2,GSF,cvxpy,OK,0.9926901022526735,0.9883869197475523,1.0005959545759022,0.9999981737531837,0.9987441535470952,13.43816336460582,13.44617189955468
t4-7-s.txt_2,GSF,qpsolvers,OK,0.991857042223472,0.9859052529262883,1.0009770960079158,1.0010109107908496,0.999934948183392,13.43816336460582,13.451293740383097
t4-7-s.txt_2,GSF,statreg,OK,0.9823794993997734,1.0611803592039954,1.9285675107905489,1.7159654443488643,1.3784386731331786,13.43816336460582,25.916405269674595
t4-7-s.txt_2,GSF,tsvd,OK,0.9914961782572674,0.9864896393593,1.0269211285912618,1.0271690806166152,1.028203202628918,13.43816336460582,13.799933888574756
t4-7-s.txt_2,GSF,bayes,OK,0.5419428991986417,1.3209792094287776,3.0285580768585745,2.5932762524734856,1.8690968003951751,13.43816336460582,40.69825819602195
t4-7-s.txt_2,PTB,landweber,OK,0.9768192107856837,0.9846924136430415,1.0132415037654023,1.0144037106627088,1.0185614474356697,13.43816336460582,13.616104855398339
t4-7-s.txt_2,PTB,mlem,OK,0.3074568321845282,7.125427953799216,13.308491422134518,13.30789277643963,13.719710614719782,13.43816336460582,178.84168186709888
t4-7-s.txt_2,PTB,kaczmarz,OK,0.9781104439684928,0.983180808674417,1.0005873140331172,1.001250562219643,1.0030431213061444,13.43816336460582,13.446055786529174
t4-7-s.txt_2,PTB,cvxpy,OK,0.9978889092494454,0.9991896402613072,1.0023776804140756,1.0017785148895393,1.0009245261077464,13.43816336460582,13.470115022438991
t4-7-s.txt_2,PTB,qpsolvers,OK,0.9879797340256399,0.9936432395779303,1.0024559891588083,1.0021505769206072,1.0003250598997109,13.43816336460582,13.471167348143588
t4-7-s.txt_2,PTB,statreg,OK,0.9975593327181513,1.0001040394496983,1.0079054970622205,1.0077807781988293,1.0064442928222215,13.43816336460582,13.544398725606351
t4-7-s.txt_2,PTB,tsvd,OK,0.9653932622895123,0.9888489306598426,1.2180950953244962,1.1944285623812951,1.1245689599874833,13.43816336460582,16.36896088459568
t4-7-s.txt_2,PTB,bayes,OK,0.4025692422193439,1.9496354966872433,31.362658847156734,25.140325810606928,14.822873625210212,13.43816336460582,421.4565331364922
t4-7-s.txt_2,LANL,landweber,OK,0.9548320906983266,0.9278021554739923,1.0000714738916532,0.9999311122563337,0.9985674766909679,13.43816336460582,13.439123842438159
t4-7-s.txt_2,LANL,mlem,OK,0.16259640755540924,4.406930655104356,21.491930428965702,21.632879531520235,22.94866772476723,13.43816336460582,288.81207212518393
t4-7-s.txt_2,LANL,kaczmarz,OK,0.9552911418719592,0.9282078425024546,0.9978168244493307,0.9963004912592356,0.9924641254764904,13.43816336460582,13.408825494902313
t4-7-s.txt_2,LANL,cvxpy,OK,0.9663478980772475,0.9616294115715822,1.0004494543088516,1.000436610692482,1.0007987535343175,13.43816336460582,13.444203205033093
t4-7-s.txt_2,LANL,qpsolvers,OK,0.9888968305776434,0.9889907673756875,0.9981382892334149,0.9972715227989647,0.9964369655241404,13.43816336460582,13.413145391186804
t4-7-s.txt_2,LANL,statreg,OK,0.9900011059744134,1.0081177187142873,1.008512400025897,1.0070829956761664,1.0044318795520844,13.43816336460582,13.552554386778697
t4-7-s.txt_2,LANL,tsvd,OK,0.948472417007796,0.9282588203604555,1.2437894248325314,1.2042094088949302,1.1397895023448028,13.43816336460582,16.71424548206867
t4-7-s.txt_2,LANL,bayes,OK,0.5886430670425418,1.433167206046923,1.0459377050421403,1.0371943204347975,1.017450318213041,13.43816336460582,14.05548174955718
t4-7-s.txt_3,GSF,landweber,OK,0.95563298867264,1.0009389816477507,1.071292636731019,1.0644352185631505,1.0474416298121811,44.49760879176722,47.66996065075767
t4-7-s.txt_3,GSF,mlem,OK,0.234725735181622,0.39649858443612745,0.8322305888584848,0.8420993301166362,0.9007745089812041,44.49760879176722,37.032271167566925
t4-7-s.txt_3,GSF,kaczmarz,OK,0.9559326189512883,0.9903550635416355,1.0271331342251355,1.0274703028204883,1.0301200694980566,44.49760879176722,45.70496838381181
t4-7-s.txt_3,GSF,cvxpy,OK,0.9841166687308311,1.0061941667282044,1.071622846937127,1.0576661903301297,1.0358826991369312,44.49760879176722,47.684654215328116
t4-7-s.txt_3,GSF,qpsolvers,OK,0.9604373107175231,0.9969059851681649,1.0495254670772804,1.045625760037599,1.0352261283983526,44.49760879176722,46.701373651001596
t4-7-s.txt_3,GSF,statreg,OK,0.9475728304522207,1.003175139255409,1.0623534638708543,1.058900687288429,1.050636719805596,44.49760879176722,47.27218883390408
t4-7-s.txt_3,GSF,tsvd,OK,0.9642287204139811,1.0129505074449923,1.0502138499777687,1.0478595362298213,1.0404474320218793,44.49760879176722,46.73200504400646
t4-7-s.txt_3,GSF,bayes,OK,0.7309073306729978,1.2325510404136508,2.964748866461738,2.6001091887001153,1.973256990606351,44.49760879176722,131.92423522564974
t4-7-s.txt_3,PTB,landweber,OK,0.948464544163103,0.9986236303558796,1.0634224930674754,1.0570486792660108,1.0404817406936107,44.49760879176722,47.31975807688231
t4-7-s.txt_3,PTB,mlem,OK,0.1716132959237228,7.873014384431063,11.206448864809508,11.39499012963693,12.389054161121093,44.49760879176722,498.6601775312373
t4-7-s.txt_3,PTB,kaczmarz,OK,0.9495707010070572,0.9944712871079582,1.0312847247939312,1.0317812798609403,1.0358105067024097,44.49760879176722,45.88970423680567
t4-7-s.txt_3,PTB,cvxpy,OK,0.9900189935858373,0.9993571397847669,0.9982493458588486,0.9987631209621484,1.0003973236991641,44.49760879176722,44.41970886866458
t4-7-s.txt_3,PTB,qpsolvers,OK,0.9687674031377221,0.9925666204919911,1.0175941958136734,1.0169763976690185,1.0149462554853128,44.49760879176722,45.2805084340898
t4-7-s.txt_3,PTB,statreg,OK,0.9617644094356047,1.001703806455064,1.01108104987116,1.0109731999195428,1.0113164216202957,44.49760879176722,44.990689013936155
t4-7-s.txt_3,PTB,tsvd,OK,0.9359019761097843,0.994914613374973,1.0019884920559448,1.0018152345818196,1.0056879424929803,44.49760879176722,44.58609193335819
t4-7-s.txt_3,PTB,bayes,OK,0.3873763469244297,2.058202998117158,11.3655679495474,9.420822683660058,6.090035677221501,44.49760879176722,505.7405963152081
t4-7-s.txt_3,LANL,landweber,OK,0.9400306582055149,0.9869113126165597,1.043088256649589,1.039646717594102,1.0311664263447788,44.49760879176722,46.41493317967989
t4-7-s.txt_3,LANL,mlem,OK,0.18174120090931448,5.936337051651418,12.153292513439022,12.47830765801697,13.934713256312186,44.49760879176722,540.792455794923
t4-7-s.txt_3,LANL,kaczmarz,OK,0.9376506023246122,0.9891907974546376,1.0287165761605943,1.0270930441599162,1.02345166012889,44.49760879176722,45.775427763600334
t4-7-s.txt_3,LANL,cvxpy,OK,0.9653029943967326,0.9953676973330049,1.0138635393274287,1.012912269265743,1.0099021704133821,44.49760879176722,45.11450314122842
t4-7-s.txt_3,LANL,qpsolvers,OK,0.960268033478359,0.9841217263443435,1.021190416789871,1.0201327261605886,1.0179589425272175,44.49760879176722,45.4405316682174
t4-7-s.txt_3,LANL,statreg,OK,0.9546914592581776,1.012910835826619,1.075522300378058,1.069189046146101,1.0553495440398928,44.49760879176722,47.85817056904438
t4-7-s.txt_3,LANL,tsvd,OK,0.9397540161356839,0.9861263098186911,1.1102275652371856,1.0990952296255452,1.0735407925125438,44.49760879176722,49.402471867760504
t4-7-s.txt_3,LANL,bayes,OK,0.4559966160253658,1.4487514168092845,1.0945475004013356,1.0807291461379063,1.0584292940502558,44.49760879176722,48.7047464768653
t4-8-s.txt_1,GSF,landweber,OK,0.9714132110866933,1.0049623589674044,0.997048894827364,0.996324183498803,0.9919716204387369,115.45903452442225,115.11830277040967
t4-8-s.txt_1,GSF,mlem,OK,0.48496425742211946,0.4763414097635267,0.6761223686219857,0.6745795754779433,0.6727122679931679,115.45903452442225,78.06443590146
